CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
52248841,10/14/2008,23:55:00,10/15/2008,00:03:00,23.0,10/15/2008,352,CRIMINAL TRESPASS,205.0,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),613,997559.0,226670.0,(null),(null),(null),,40.788824,-73.951937,"(40.788824, -73.951937)",PATROL BORO MAN NORTH,(null),(null),UNKNOWN,E
47951319,07/02/2008,12:30:00,,(null),44.0,07/02/2008,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1004732.0,245675.0,(null),(null),(null),,40.840975,-73.925973,"(40.840975, -73.925973)",PATROL BORO BRONX,(null),(null),UNKNOWN,E
46252972,04/27/2008,03:30:00,05/07/2008,04:15:00,34.0,05/07/2008,348,VEHICLE AND TRAFFIC LAWS,916.0,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,MANHATTAN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1004127.0,249642.0,(null),(null),(null),,40.85186217,-73.92815087,"(40.85186217, -73.92815087)",PATROL BORO MAN NORTH,(null),25-44,WHITE HISPANIC,M
52443616,10/21/2008,13:15:00,,(null),33.0,10/21/2008,118,DANGEROUS WEAPONS,793.0,WEAPONS POSSESSION 3,COMPLETED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),999769.0,242707.0,(null),(null),(null),,40.832839,-73.943917,"(40.832839, -73.943917)",PATROL BORO MAN NORTH,(null),(null),UNKNOWN,E
49218793,07/26/2008,03:55:00,07/26/2008,03:57:00,61.0,07/26/2008,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1000554.0,154015.0,(null),(null),(null),,40.589399,-73.941294,"(40.589399, -73.941294)",PATROL BORO BKLYN SOUTH,(null),18-24,WHITE,M
38269436,01/23/2008,05:00:00,01/23/2008,05:20:00,32.0,01/23/2008,347,INTOXICATED & IMPAIRED DRIVING,905.0,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,MANHATTAN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1000347.0,237246.0,(null),(null),(null),,40.81784644,-73.94184413,"(40.81784644, -73.94184413)",PATROL BORO MAN NORTH,(null),(null),UNKNOWN,E
49199305,07/24/2008,17:05:00,07/24/2008,17:10:00,40.0,07/24/2008,236,DANGEROUS WEAPONS,782.0,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),772,1007444.0,234645.0,(null),(null),(null),,40.810694,-73.916212,"(40.810694, -73.916212)",PATROL BORO BRONX,(null),(null),UNKNOWN,E
37545597,01/07/2008,06:00:00,01/07/2008,06:15:00,24.0,01/07/2008,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),992455.0,228573.0,25-44,BLACK,M,,40.7940523,-73.97036725,"(40.7940523, -73.97036725)",PATROL BORO MAN NORTH,(null),25-44,WHITE HISPANIC,F
46101511,04/30/2008,23:05:00,,(null),40.0,04/30/2008,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BRONX,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1004559.0,236620.0,(null),(null),(null),,40.81611956,-73.92662876,"(40.81611956, -73.92662876)",PATROL BORO BRONX,(null),(null),UNKNOWN,M
52517187,10/24/2008,19:50:00,10/24/2008,20:00:00,44.0,10/24/2008,236,DANGEROUS WEAPONS,782.0,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1007007.0,244833.0,(null),(null),(null),,40.838659,-73.917755,"(40.838659, -73.917755)",PATROL BORO BRONX,(null),25-44,BLACK HISPANIC,F
47252072,06/14/2008,23:30:00,,(null),83.0,06/14/2008,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1007914.0,190189.0,25-44,BLACK,M,,40.688672,-73.91467,"(40.688672, -73.91467)",PATROL BORO BKLYN NORTH,(null),18-24,BLACK,F
51417769,09/16/2008,12:30:00,09/16/2008,14:05:00,70.0,09/16/2008,109,GRAND LARCENY,438.0,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,BROOKLYN,INSIDE,COLLEGE/UNIVERSITY,N.Y. POLICE DEPT,0,(null),(null),(null),997463.0,168950.0,(null),(null),(null),,40.630397,-73.952396,"(40.630397, -73.952396)",PATROL BORO BKLYN SOUTH,(null),25-44,BLACK,M
51318974,09/12/2008,12:10:00,,(null),73.0,09/12/2008,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),379,1008245.0,183796.0,(null),(null),(null),,40.6711300016904,-73.9135020552048,"(40.6711300016904, -73.9135020552048)",PATROL BORO BKLYN NORTH,(null),<18,BLACK,F
54643285,12/02/2008,21:45:00,,(null),77.0,12/03/2008,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1000365.0,184299.0,18-24,BLACK,M,,40.672523,-73.941902,"(40.672523, -73.941902)",PATROL BORO BKLYN NORTH,(null),18-24,BLACK,M
55163500,12/24/2008,11:20:00,12/24/2008,11:30:00,83.0,12/24/2008,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,(null),(null),(null),1000459.0,194494.0,(null),(null),(null),,40.700503,-73.94154,"(40.700503, -73.94154)",PATROL BORO BKLYN NORTH,(null),(null),UNKNOWN,D
44474777,06/02/2007,21:00:00,,(null),61.0,03/12/2008,351,CRIMINAL MISCHIEF & RELATED OF,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),991868.0,158528.0,(null),(null),(null),34.0,40.60179571,-73.97256645,"(40.60179571, -73.97256645)",PATROL BORO BKLYN SOUTH,KINGS HIGHWAY,(null),UNKNOWN,E
51920686,10/04/2008,14:45:00,,(null),23.0,10/04/2008,118,DANGEROUS WEAPONS,793.0,WEAPONS POSSESSION 3,COMPLETED,FELONY,MANHATTAN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1000206.0,225798.0,(null),(null),(null),,40.78642508,-73.94238075,"(40.78642508, -73.94238075)",PATROL BORO MAN NORTH,(null),(null),UNKNOWN,E
44566873,03/15/2008,21:30:00,03/15/2008,21:40:00,78.0,03/15/2008,351,CRIMINAL MISCHIEF & RELATED OF,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,REAR OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),991692.0,184531.0,(null),(null),(null),,40.673171,-73.97317,"(40.673171, -73.97317)",PATROL BORO BKLYN SOUTH,(null),45-64,BLACK,M
55001003,12/18/2008,05:35:00,12/18/2008,05:41:00,34.0,12/18/2008,105,ROBBERY,393.0,"ROBBERY,OF TRUCK DRIVER",COMPLETED,FELONY,MANHATTAN,(null),PARKING LOT/GARAGE (PRIVATE),N.Y. POLICE DEPT,0,(null),(null),(null),1007190.0,253954.0,(null),WHITE HISPANIC,M,,40.86368988,-73.91706434,"(40.86368988, -73.91706434)",PATROL BORO MAN NORTH,(null),25-44,WHITE HISPANIC,M
45325986,03/31/2008,12:00:00,,(null),90.0,04/04/2008,109,GRAND LARCENY,419.0,"LARCENY,GRAND FROM PERSON,UNCL",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),998110.0,198339.0,(null),(null),(null),,40.711062,-73.950004,"(40.711062, -73.950004)",PATROL BORO BKLYN NORTH,(null),25-44,WHITE,M
44451037,03/11/2008,18:52:00,03/11/2008,20:24:00,67.0,03/11/2008,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1003787.0,174068.0,25-44,BLACK,F,,40.64443149,-73.92959941,"(40.64443149, -73.92959941)",PATROL BORO BKLYN SOUTH,(null),25-44,BLACK,F
37433004,01/01/2008,21:25:00,01/01/2008,21:30:00,79.0,01/01/2008,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),999595.0,192267.0,18-24,BLACK,F,,40.694394,-73.944661,"(40.694394, -73.944661)",PATROL BORO BKLYN NORTH,(null),25-44,BLACK,F
52249991,09/26/2008,14:35:00,09/26/2008,14:40:00,78.0,09/26/2008,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,(null),PARK/PLAYGROUND,N.Y. POLICE DEPT,0,(null),(null),(null),991374.0,187227.0,25-44,BLACK,M,,40.68057934,-73.97431601,"(40.68057934, -73.97431601)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE HISPANIC,F
52190294,10/11/2008,20:00:00,,(null),23.0,10/12/2008,126,MISCELLANEOUS PENAL LAW,112.0,MENACING 1ST DEGREE (VICT NOT,COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),997744.0,228061.0,25-44,WHITE HISPANIC,M,,40.792642,-73.951265,"(40.792642, -73.951265)",PATROL BORO MAN NORTH,(null),25-44,BLACK HISPANIC,F
54918906,12/14/2008,23:30:00,12/15/2008,12:00:00,114.0,12/15/2008,341,PETIT LARCENY,349.0,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,QUEENS,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1000187.0,216897.0,(null),(null),(null),,40.7619942,-73.94247047,"(40.7619942, -73.94247047)",PATROL BORO QUEENS NORTH,(null),25-44,BLACK,M
54414499,11/24/2008,18:00:00,11/24/2008,18:50:00,40.0,11/24/2008,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1007772.0,238760.0,25-44,WHITE HISPANIC,M,,40.821988,-73.915012,"(40.821988, -73.915012)",PATROL BORO BRONX,(null),25-44,BLACK,F
50870038,09/06/2008,00:00:00,09/06/2008,00:20:00,77.0,09/06/2008,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),992448.0,186290.0,65+,UNKNOWN,F,,40.677996,-73.970443,"(40.677996, -73.970443)",PATROL BORO BKLYN NORTH,(null),45-64,BLACK,F
38467012,01/27/2008,15:40:00,,(null),34.0,01/27/2008,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1004695.0,253010.0,25-44,WHITE HISPANIC,M,,40.861107,-73.926086,"(40.861107, -73.926086)",PATROL BORO MAN NORTH,(null),25-44,BLACK HISPANIC,M
45723657,04/14/2008,17:00:00,04/14/2008,17:10:00,88.0,04/14/2008,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,FRONT OF,OPEN AREAS (OPEN LOTS),N.Y. POLICE DEPT,0,(null),(null),(null),991652.0,192532.0,25-44,BLACK,F,,40.69513,-73.973306,"(40.69513, -73.973306)",PATROL BORO BKLYN NORTH,(null),(null),UNKNOWN,F
49301344,07/28/2008,01:10:00,07/28/2008,01:20:00,79.0,07/28/2008,104,RAPE,157.0,RAPE 1,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),999496.0,190300.0,18-24,BLACK,M,,40.68900139556,-73.9450265328727,"(40.68900139556, -73.9450265328727)",PATROL BORO BKLYN NORTH,(null),25-44,WHITE,F
46144785,05/03/2008,04:40:00,05/03/2008,05:02:00,69.0,05/03/2008,236,DANGEROUS WEAPONS,782.0,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,(null),(null),(null),1007067.0,172929.0,(null),(null),(null),,40.641299,-73.917783,"(40.641299, -73.917783)",PATROL BORO BKLYN SOUTH,(null),(null),UNKNOWN,E
38973067,02/05/2008,15:45:00,02/05/2008,15:50:00,90.0,02/05/2008,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),999667.0,199605.0,(null),(null),(null),,40.71453288,-73.9443872,"(40.71453288, -73.9443872)",PATROL BORO BKLYN NORTH,(null),<18,WHITE HISPANIC,M
45189161,04/03/2008,15:23:00,,(null),28.0,04/03/2008,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,DRUG STORE,N.Y. POLICE DEPT,0,(null),(null),(null),999788.0,233328.0,(null),(null),(null),,40.807094,-73.943873,"(40.807094, -73.943873)",PATROL BORO MAN NORTH,(null),(null),UNKNOWN,D
49219292,07/23/2008,10:39:00,07/25/2008,10:40:00,90.0,07/25/2008,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,TELECOMM. STORE,N.Y. POLICE DEPT,0,(null),(null),(null),1000241.0,195036.0,45-64,BLACK,M,,40.701991,-73.942324,"(40.701991, -73.942324)",PATROL BORO BKLYN NORTH,(null),(null),UNKNOWN,D
49614244,08/02/2008,06:45:00,08/02/2008,07:00:00,83.0,08/02/2008,117,DANGEROUS DRUGS,503.0,"CONTROLLED SUBSTANCE,INTENT TO",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1004544.0,194377.0,(null),(null),(null),,40.700174,-73.926808,"(40.700174, -73.926808)",PATROL BORO BKLYN NORTH,(null),(null),UNKNOWN,E
55276149,12/27/2008,19:30:00,12/28/2008,11:00:00,61.0,12/28/2008,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),997560.0,158908.0,(null),(null),(null),,40.602832,-73.952065,"(40.602832, -73.952065)",PATROL BORO BKLYN SOUTH,(null),45-64,WHITE,M
46730737,05/26/2008,04:46:00,,(null),26.0,05/26/2008,352,CRIMINAL TRESPASS,205.0,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),997306.0,234541.0,(null),(null),(null),,40.81043,-73.952835,"(40.81043, -73.952835)",PATROL BORO MAN NORTH,(null),(null),UNKNOWN,D
44618238,03/18/2008,20:20:00,03/18/2008,20:20:00,30.0,03/18/2008,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),999724.0,240312.0,(null),(null),(null),,40.826263,-73.944088,"(40.826263, -73.944088)",PATROL BORO MAN NORTH,(null),(null),UNKNOWN,E
50462861,08/21/2008,18:20:00,,(null),23.0,08/21/2008,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,GROCERY/BODEGA,N.Y. POLICE DEPT,0,(null),(null),(null),1000519.0,226373.0,(null),UNKNOWN,(null),,40.788005,-73.941249,"(40.788005, -73.941249)",PATROL BORO MAN NORTH,(null),25-44,BLACK,F
52587274,10/28/2008,00:57:00,10/28/2008,01:00:00,66.0,10/28/2008,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),991993.0,163506.0,(null),(null),(null),,40.61546,-73.972109,"(40.61546, -73.972109)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE,M
39417951,02/26/2008,16:25:00,,(null),30.0,02/26/2008,117,DANGEROUS DRUGS,500.0,"CONTROLLED SUBSTANCE,POSSESS.",COMPLETED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),997764.0,240013.0,(null),(null),(null),,40.825448,-73.951168,"(40.825448, -73.951168)",PATROL BORO MAN NORTH,(null),(null),UNKNOWN,E
53988773,07/01/2008,00:01:00,09/01/2008,00:01:00,70.0,11/10/2008,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),991549.0,169019.0,45-64,BLACK,M,,40.6305998504358,-73.9737053160275,"(40.6305998504358, -73.9737053160275)",PATROL BORO BKLYN SOUTH,(null),<18,BLACK,F
50668281,08/28/2008,02:00:00,,(null),46.0,08/28/2008,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,INSIDE,OTHER,N.Y. POLICE DEPT,0,(null),(null),(null),1008239.0,249430.0,(null),(null),(null),,40.851271,-73.913285,"(40.851271, -73.913285)",PATROL BORO BRONX,(null),25-44,BLACK,F
49239409,07/26/2008,18:30:00,,(null),69.0,07/26/2008,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,REAR OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1007874.0,170912.0,(null),(null),(null),,40.635759,-73.914881,"(40.635759, -73.914881)",PATROL BORO BKLYN SOUTH,(null),25-44,BLACK,F
38923267,02/04/2008,18:47:00,02/04/2008,18:48:00,17.0,02/04/2008,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),992033.0,215119.0,(null),WHITE HISPANIC,(null),4.0,40.75712499,-73.97190691,"(40.75712499, -73.97190691)",PATROL BORO MAN SOUTH,51 STREET,45-64,WHITE HISPANIC,M
52162274,10/13/2008,14:01:00,10/13/2008,14:05:00,32.0,10/13/2008,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,FAST FOOD,N.Y. POLICE DEPT,0,(null),(null),(null),1000301.0,234255.0,(null),UNKNOWN,(null),,40.809638,-73.942015,"(40.809638, -73.942015)",PATROL BORO MAN NORTH,(null),(null),UNKNOWN,D
38466934,01/27/2008,11:30:00,01/27/2008,15:15:00,18.0,01/27/2008,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,HOTEL/MOTEL,N.Y. POLICE DEPT,0,(null),(null),(null),991394.0,215025.0,(null),(null),(null),,40.756868,-73.97421,"(40.756868, -73.97421)",PATROL BORO MAN SOUTH,(null),25-44,WHITE,F
46679513,05/24/2008,02:35:00,05/24/2008,02:50:00,90.0,05/24/2008,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,BROOKLYN,(null),TRANSIT FACILITY (OTHER),N.Y. POLICE DEPT,0,(null),(null),(null),1000351.0,194575.0,(null),(null),(null),,40.7007255,-73.94193187,"(40.7007255, -73.94193187)",PATROL BORO BKLYN NORTH,(null),25-44,BLACK,M
53824882,11/05/2008,21:10:00,,(null),79.0,11/05/2008,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),999636.0,192000.0,(null),UNKNOWN,(null),,40.69366,-73.944516,"(40.69366, -73.944516)",PATROL BORO BKLYN NORTH,(null),25-44,BLACK,M
39395187,02/24/2008,07:55:00,,(null),79.0,02/24/2008,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",ATTEMPTED,MISDEMEANOR,BROOKLYN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),998083.0,191219.0,(null),(null),(null),,40.691519,-73.950118,"(40.691519, -73.950118)",PATROL BORO BKLYN NORTH,(null),45-64,BLACK,F
47132043,06/09/2008,19:35:00,06/09/2008,20:30:00,108.0,06/09/2008,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1004819.0,209246.0,(null),(null),(null),,40.740987,-73.925771,"(40.740987, -73.925771)",PATROL BORO QUEENS NORTH,(null),45-64,WHITE,M
37871421,01/19/2008,03:55:00,01/19/2008,04:23:00,63.0,01/19/2008,359,OFFENSES AGAINST PUBLIC ADMINI,759.0,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1004412.0,166465.0,(null),(null),(null),,40.62356148,-73.92736998,"(40.62356148, -73.92736998)",PATROL BORO BKLYN SOUTH,(null),(null),UNKNOWN,E
52473023,10/24/2008,11:40:00,10/24/2008,12:20:00,61.0,10/24/2008,110,GRAND LARCENY OF MOTOR VEHICLE,441.0,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BROOKLYN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),997936.0,156324.0,(null),(null),(null),,40.59574,-73.950717,"(40.59574, -73.950717)",PATROL BORO BKLYN SOUTH,(null),(null),UNKNOWN,D
52249849,10/16/2008,01:20:00,,(null),73.0,10/16/2008,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),1008245.0,183796.0,(null),(null),(null),33.0,40.6711300016904,-73.9135020552048,"(40.6711300016904, -73.9135020552048)",PATROL BORO BKLYN NORTH,BROADWAY-EASTERN PKWY,25-44,BLACK,F
54614432,12/01/2008,13:00:00,12/01/2008,13:01:00,40.0,12/01/2008,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,FRONT OF,CHECK CASHING BUSINESS,N.Y. POLICE DEPT,0,(null),(null),(null),1008115.0,237763.0,(null),WHITE HISPANIC,M,,40.819249,-73.913775,"(40.819249, -73.913775)",PATROL BORO BRONX,(null),45-64,BLACK HISPANIC,F
39490386,02/26/2008,16:30:00,02/27/2008,08:00:00,44.0,02/28/2008,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,INSIDE,PARKING LOT/GARAGE (PRIVATE),N.Y. HOUSING POLICE,2,(null),(null),38083,1007715.0,241546.0,(null),(null),(null),,40.829632,-73.915209,"(40.829632, -73.915209)",PATROL BORO BRONX,(null),(null),UNKNOWN,D
44854857,03/26/2008,17:00:00,03/26/2008,17:50:00,40.0,03/26/2008,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),794,1007175.0,238670.0,25-44,BLACK,M,,40.821741,-73.91717,"(40.821741, -73.91717)",PATROL BORO BRONX,(null),25-44,BLACK,F
45973744,04/25/2008,20:00:00,,(null),79.0,04/25/2008,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1000164.0,188530.0,25-44,BLACK,F,,40.684136,-73.94262,"(40.684136, -73.94262)",PATROL BORO BKLYN NORTH,(null),25-44,BLACK,M
48502173,07/17/2008,22:00:00,07/20/2008,07:00:00,114.0,07/20/2008,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,QUEENS,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1008142.0,215185.0,(null),(null),(null),,40.757279,-73.913758,"(40.757279, -73.913758)",PATROL BORO QUEENS NORTH,(null),25-44,WHITE,M
37664125,01/12/2008,14:34:00,01/12/2008,14:34:00,73.0,01/12/2008,236,DANGEROUS WEAPONS,782.0,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),1008275.0,183622.0,(null),(null),(null),33.0,40.67065507,-73.91339093,"(40.67065507, -73.91339093)",PATROL BORO BKLYN NORTH,HALSEY STREET,(null),UNKNOWN,E
